"","Timing","Event","event_type","H_A","added_time","match_date","event_player","match_id"
"148",48,"ATTEMPT MISSED. SHAUN MCWILLIAMS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","AWAY",0,"28-04-2018","SHAUN MCWILLIAMS",2
"149",47,"NICKY DEVLIN (WALSALL) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"28-04-2018","NONE",2
"150",47,"FOUL BY LEON BARNETT (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"28-04-2018","LEON BARNETT",2
"151",45,"SECOND HALF BEGINS WALSALL 0, NORTHAMPTON TOWN 0.","NONE","AWAY",0,"28-04-2018","NONE",2
"152",45,"FIRST HALF ENDS, WALSALL 0, NORTHAMPTON TOWN 0.","NONE","AWAY",2,"28-04-2018","NONE",2
"153",45,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",1,"28-04-2018","MATT GRIMES",2
"154",45,"FOUL BY AMADOU BAKAYOKO (WALSALL).","FOUL OPPOSITION","AWAY",1,"28-04-2018","NONE",2
"155",45,"SHAUN MCWILLIAMS (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"28-04-2018","SHAUN MCWILLIAMS",2
"156",45,"ATTEMPT MISSED. KIERON MORRIS (WALSALL) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"157",43,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY LUKE LEAHY.","CORNER COBBLERS","AWAY",0,"28-04-2018","NONE",2
"158",39,"JON GUTHRIE (WALSALL) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"28-04-2018","NONE",2
"159",39,"FOUL BY ASH TAYLOR (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"28-04-2018","ASH TAYLOR",2
"160",39,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ADAM CHAMBERS.","CORNER COBBLERS","AWAY",0,"28-04-2018","NONE",2
"161",38,"ATTEMPT BLOCKED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"28-04-2018","SAM HOSKINS",2
"162",38,"JOHN-JOE O'TOOLE (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","AWAY",0,"28-04-2018","JOHN-JOE O'TOOLE",2
"163",38,"FOUL BY JACK FITZWATER (WALSALL).","FOUL OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"164",36,"ATTEMPT SAVED. JACK FITZWATER (WALSALL) HEADER FROM THE CENTRE OF THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"165",35,"DELAY OVER. THEY ARE READY TO CONTINUE.","NONE","AWAY",0,"28-04-2018","NONE",2
"166",34,"DELAY IN MATCH ADAM CHAMBERS (WALSALL) BECAUSE OF AN INJURY.","INJURY OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"167",34,"ADAM CHAMBERS (WALSALL) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"28-04-2018","NONE",2
"168",34,"FOUL BY JOHN-JOE O'TOOLE (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"28-04-2018","JOHN-JOE O'TOOLE",2
"169",31,"FOUL BY JON GUTHRIE (WALSALL).","FOUL OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"170",31,"JOHN-JOE O'TOOLE (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"28-04-2018","JOHN-JOE O'TOOLE",2
"171",29,"ATTEMPT BLOCKED. ERHUN OZTUMER (WALSALL) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"172",25,"FOUL BY JON GUTHRIE (WALSALL).","FOUL OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"173",25,"SAM HOSKINS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"28-04-2018","SAM HOSKINS",2
"174",24,"LEON BARNETT (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"28-04-2018","LEON BARNETT",2
"175",24,"FOUL BY AMADOU BAKAYOKO (WALSALL).","FOUL OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"176",21,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"28-04-2018","SHAY FACEY",2
"177",21,"GEORGE DOBSON (WALSALL) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"28-04-2018","NONE",2
"178",15,"HAND BALL BY SAM HOSKINS (NORTHAMPTON TOWN).","HANDBALL COBBLERS","AWAY",0,"28-04-2018","NONE",2
"179",13,"CORNER,  WALSALL. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","AWAY",0,"28-04-2018","ASH TAYLOR",2
"180",6,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ADAM CHAMBERS.","CORNER COBBLERS","AWAY",0,"28-04-2018","NONE",2
"181",6,"ATTEMPT BLOCKED. MATT GRIMES (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"28-04-2018","MATT GRIMES",2
"182",4,"ATTEMPT BLOCKED. KIERON MORRIS (WALSALL) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"183",4,"CORNER,  WALSALL. CONCEDED BY MATT CROOKS.","CORNER OPPOSITION","AWAY",0,"28-04-2018","MATT CROOKS",2
"184",2,"DANIEL POWELL (NORTHAMPTON TOWN) HITS THE RIGHT POST WITH A LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX.","GOAL ATTEMPT COBBLERS","AWAY",0,"28-04-2018","DANIEL POWELL",2
"185",2,"ATTEMPT SAVED. DANIEL POWELL (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT COBBLERS","AWAY",0,"28-04-2018","DANIEL POWELL",2
"186",2,"ATTEMPT MISSED. JON GUTHRIE (WALSALL) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE RIGHT FOLLOWING A SET PIECE SITUATION.","GOAL ATTEMPT OPPOSITION","AWAY",0,"28-04-2018","NONE",2
"187",1,"KIERON MORRIS (WALSALL) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"28-04-2018","NONE",2
"188",1,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"28-04-2018","SHAY FACEY",2
"189",0,"FIRST HALF BEGINS.","NONE","AWAY",0,"28-04-2018","NONE",2
"190",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","AWAY",0,"28-04-2018","NONE",2
"191",0,"MATCH ENDS, NORTHAMPTON TOWN 2, PLYMOUTH ARGYLE 0.","NONE","HOME",0,"21-04-2018","NONE",3
"192",90,"SECOND HALF ENDS, NORTHAMPTON TOWN 2, PLYMOUTH ARGYLE 0.","NONE","HOME",5,"21-04-2018","NONE",3
"193",90,"SUBSTITUTION, NORTHAMPTON TOWN. JACK BRIDGE REPLACES SHAUN MCWILLIAMS.","SUBSTITUTION COBBLERS","HOME",4,"21-04-2018","NONE",3
"194",90,"ATTEMPT MISSED. GARY SAWYER (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS TOO HIGH.","GOAL ATTEMPT OPPOSITION","HOME",2,"21-04-2018","NONE",3
"195",90,"ATTEMPT SAVED. ANTONI SARCEVIC (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",2,"21-04-2018","NONE",3
"196",89,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY LEON BARNETT.","CORNER OPPOSITION","HOME",0,"21-04-2018","LEON BARNETT",3
"197",87,"ASH TAYLOR (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"21-04-2018","ASH TAYLOR",3
"198",87,"ALEX FLETCHER (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"21-04-2018","NONE",3
"199",87,"FOUL BY ASH TAYLOR (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","ASH TAYLOR",3
"200",86,"SUBSTITUTION, NORTHAMPTON TOWN. CHRIS LONG REPLACES SAM HOSKINS.","SUBSTITUTION COBBLERS","HOME",0,"21-04-2018","NONE",3
"201",86,"FOUL BY JOHN-JOE O'TOOLE (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","JOHN-JOE O'TOOLE",3
"202",86,"ZAK VYNER (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"21-04-2018","NONE",3
"203",85,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY OSCAR THRELKELD.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"204",85,"ATTEMPT BLOCKED. DANIEL POWELL (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","DANIEL POWELL",3
"205",84,"OSCAR THRELKELD (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"21-04-2018","NONE",3
"206",84,"FOUL BY SAM FOLEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","SAM FOLEY",3
"207",84,"SUBSTITUTION, PLYMOUTH ARGYLE. ALEX FLETCHER REPLACES JOEL GRANT.","SUBSTITUTION OPPOSITION","HOME",0,"21-04-2018","NONE",3
"208",83,"ATTEMPT SAVED. JOEL GRANT (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"209",83,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY SHAUN MCWILLIAMS.","CORNER OPPOSITION","HOME",0,"21-04-2018","SHAUN MCWILLIAMS",3
"210",80,"ATTEMPT SAVED. JOHN-JOE O'TOOLE (NORTHAMPTON TOWN) HEADER FROM THE CENTRE OF THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","JOHN-JOE O'TOOLE",3
"211",79,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ZAK VYNER.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"212",78,"SUBSTITUTION, NORTHAMPTON TOWN. SAM FOLEY REPLACES MATT CROOKS.","SUBSTITUTION COBBLERS","HOME",0,"21-04-2018","NONE",3
"213",77,"SUBSTITUTION, PLYMOUTH ARGYLE. LIONEL AINSWORTH REPLACES DAVID FOX.","SUBSTITUTION OPPOSITION","HOME",0,"21-04-2018","NONE",3
"214",76,"ATTEMPT SAVED. RUBEN LAMEIRAS (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"215",73,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY RICHARD O'DONNELL.","CORNER OPPOSITION","HOME",0,"21-04-2018","RICHARD O'DONNELL",3
"216",73,"ATTEMPT SAVED. OSCAR THRELKELD (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE RIGHT IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"217",72,"ZAK VYNER (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"21-04-2018","NONE",3
"218",72,"FOUL BY SAM HOSKINS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"219",69,"ATTEMPT MISSED. SAM HOSKINS (NORTHAMPTON TOWN) HEADER FROM VERY CLOSE RANGE IS CLOSE, BUT MISSES TO THE RIGHT FOLLOWING A CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"220",69,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY DAVID FOX.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"221",63,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","SHAY FACEY",3
"222",63,"GRAHAM CAREY (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"21-04-2018","NONE",3
"223",61,"OWN GOAL BY SONNY BRADLEY, PLYMOUTH ARGYLE.  NORTHAMPTON TOWN 2, PLYMOUTH ARGYLE 0.","NONE","HOME",0,"21-04-2018","NONE",3
"224",59,"ATTEMPT MISSED. ASH TAYLOR (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX IS TOO HIGH.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","ASH TAYLOR",3
"225",58,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY OSCAR THRELKELD.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"226",58,"ATTEMPT SAVED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","MATT CROOKS",3
"227",57,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY SHAUN MCWILLIAMS.","CORNER OPPOSITION","HOME",0,"21-04-2018","SHAUN MCWILLIAMS",3
"228",56,"GRAHAM CAREY (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"21-04-2018","NONE",3
"229",56,"FOUL BY DAVID BUCHANAN (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","DAVID BUCHANAN",3
"230",55,"ATTEMPT SAVED. SAM HOSKINS (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"231",53,"SUBSTITUTION, PLYMOUTH ARGYLE. ANTONI SARCEVIC REPLACES PAUL PATON BECAUSE OF AN INJURY.","SUBSTITUTION OPPOSITION","HOME",0,"21-04-2018","NONE",3
"232",49,"FOUL BY DAVID BUCHANAN (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","DAVID BUCHANAN",3
"233",49,"GRAHAM CAREY (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"21-04-2018","NONE",3
"234",49,"ATTEMPT MISSED. MATT GRIMES (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","MATT GRIMES",3
"235",46,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY RICHARD O'DONNELL.","CORNER OPPOSITION","HOME",0,"21-04-2018","RICHARD O'DONNELL",3
"236",46,"ATTEMPT SAVED. RUBEN LAMEIRAS (PLYMOUTH ARGYLE) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE SIX YARD BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"237",45,"SECOND HALF BEGINS NORTHAMPTON TOWN 1, PLYMOUTH ARGYLE 0.","NONE","HOME",0,"21-04-2018","NONE",3
"238",45,"FIRST HALF ENDS, NORTHAMPTON TOWN 1, PLYMOUTH ARGYLE 0.","NONE","HOME",3,"21-04-2018","NONE",3
"239",42,"GOAL!  NORTHAMPTON TOWN 1, PLYMOUTH ARGYLE 0. JOHN-JOE O'TOOLE (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX TO THE BOTTOM RIGHT CORNER. ASSISTED BY DANIEL POWELL.","GOAL COBBLERS","HOME",0,"21-04-2018","JOHN-JOE O'TOOLE",3
"240",42,"ATTEMPT SAVED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"241",36,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY GARY SAWYER.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"242",36,"ATTEMPT BLOCKED. DANIEL POWELL (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","DANIEL POWELL",3
"243",34,"ATTEMPT BLOCKED. JOEL GRANT (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"244",33,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY REMI MATTHEWS.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"245",33,"ATTEMPT SAVED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"246",29,"FOUL BY GRAHAM CAREY (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"247",29,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","MATT CROOKS",3
"248",25,"MATT GRIMES (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"21-04-2018","MATT GRIMES",3
"249",25,"PAUL PATON (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"21-04-2018","NONE",3
"250",25,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","MATT GRIMES",3
"251",23,"JOHN-JOE O'TOOLE (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","JOHN-JOE O'TOOLE",3
"252",23,"FOUL BY OSCAR THRELKELD (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"253",23,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY LEON BARNETT.","CORNER OPPOSITION","HOME",0,"21-04-2018","LEON BARNETT",3
"254",23,"ATTEMPT BLOCKED. GRAHAM CAREY (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE LEFT IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"21-04-2018","NONE",3
"255",20,"FOUL BY ZAK VYNER (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"256",20,"SAM HOSKINS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"257",17,"GRAHAM CAREY (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"21-04-2018","NONE",3
"258",17,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","DANIEL POWELL",3
"259",15,"ASH TAYLOR (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","ASH TAYLOR",3
"260",15,"FOUL BY PAUL PATON (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"261",14,"ATTEMPT MISSED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","HOME",0,"21-04-2018","SAM HOSKINS",3
"262",12,"FOUL BY RUBEN LAMEIRAS (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"263",12,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","MATT GRIMES",3
"264",10,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY OSCAR THRELKELD.","CORNER COBBLERS","HOME",0,"21-04-2018","NONE",3
"265",5,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"21-04-2018","MATT GRIMES",3
"266",5,"FOUL BY JAMIE NESS (PLYMOUTH ARGYLE).","FOUL OPPOSITION","HOME",0,"21-04-2018","NONE",3
"267",1,"FOUL BY JOHN-JOE O'TOOLE (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"21-04-2018","JOHN-JOE O'TOOLE",3
"268",1,"ZAK VYNER (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"21-04-2018","NONE",3
"269",0,"FIRST HALF BEGINS.","NONE","HOME",0,"21-04-2018","NONE",3
"270",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","HOME",0,"21-04-2018","NONE",3
"271",0,"MATCH ENDS, BURY 2, NORTHAMPTON TOWN 3.","NONE","AWAY",0,"14-04-2018","NONE",4
"272",90,"SECOND HALF ENDS, BURY 2, NORTHAMPTON TOWN 3.","NONE","AWAY",6,"14-04-2018","NONE",4
"273",90,"FOUL BY GEORGE MILLER (BURY).","FOUL OPPOSITION","AWAY",5,"14-04-2018","NONE",4
"274",90,"LEON BARNETT (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",5,"14-04-2018","LEON BARNETT",4
"275",90,"ATTEMPT MISSED. TSUN DAI (BURY) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","AWAY",1,"14-04-2018","NONE",4
"276",90,"ATTEMPT MISSED. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","AWAY",0,"14-04-2018","CHRIS LONG",4
"277",89,"ATTEMPT BLOCKED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE LEFT IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"14-04-2018","SAM HOSKINS",4
"278",88,"GOAL!  BURY 2, NORTHAMPTON TOWN 3. ASH TAYLOR (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE RIGHT TO THE BOTTOM LEFT CORNER. ASSISTED BY DANIEL POWELL WITH A CROSS.","GOAL COBBLERS","AWAY",0,"14-04-2018","ASH TAYLOR",4
"279",87,"FOUL BY TSUN DAI (BURY).","FOUL OPPOSITION","AWAY",0,"14-04-2018","NONE",4
"280",87,"SHAY FACEY (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"14-04-2018","SHAY FACEY",4
"281",86,"ATTEMPT MISSED. SAM HOSKINS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE RIGHT IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","AWAY",0,"14-04-2018","SAM HOSKINS",4
"282",86,"ATTEMPT SAVED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","AWAY",0,"14-04-2018","MATT CROOKS",4
"283",84,"ATTEMPT MISSED. CALLUM STYLES (BURY) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"14-04-2018","NONE",4
"284",82,"DANNY MAYOR (BURY) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","AWAY",0,"14-04-2018","NONE",4
"285",82,"SHAY FACEY (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"14-04-2018","SHAY FACEY",4
"286",82,"FOUL BY DANNY MAYOR (BURY).","FOUL OPPOSITION","AWAY",0,"14-04-2018","NONE",4
"287",81,"SUBSTITUTION, NORTHAMPTON TOWN. CHRIS LONG REPLACES SHAUN MCWILLIAMS.","SUBSTITUTION COBBLERS","AWAY",0,"14-04-2018","NONE",4
"288",79,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"14-04-2018","MATT GRIMES",4
"289",79,"NEIL DANNS (BURY) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"14-04-2018","NONE",4
"290",77,"ATTEMPT MISSED. CALLUM STYLES (BURY) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"14-04-2018","NONE",4
